CustomerID,Recency,Frequency,Monetary,prediction
12939.0,65,36,5921.52,1
12881.0,276,6,103.0,0
14057.0,24,282,5825.0199999999995,1
14159.0,20,1146,4537.05,1
15021.0,9,436,1845.7799999999997,1
15549.0,78,113,1633.6100000000001,1
13893.0,298,21,821.1,0
12514.0,268,51,1017.6800000000001,0
18094.0,82,67,2384.2999999999997,1
12845.0,268,26,145.29,0
12831.0,263,9,215.05,0
12506.0,233,23,73.5,0
14958.0,148,39,435.88000000000005,2
12743.0,135,129,522.99,1
16200.0,5,171,1034.97,1
14250.0,8,111,1904.05,1
15821.0,45,61,554.01,2
18240.0,47,5,419.70000000000005,2
13807.0,368,7,112.6,0
14544.0,25,109,1883.6699999999998,1
17908.0,374,53,229.14999999999998,0
18179.0,10,89,1732.6899999999996,1
15673.0,89,137,2692.3300000000004,1
14740.0,198,88,1380.4099999999999,1
17265.0,139,121,549.63,1
13880.0,22,164,3185.8699999999994,1
12886.0,68,82,1378.3999999999999,1
16284.0,32,103,812.6800000000001,1
14234.0,23,140,741.8100000000001,1
13656.0,165,45,356.61,2
13821.0,145,59,385.64,2
13391.0,204,1,59.8,0
13405.0,205,25,557.45,0
18018.0,109,27,89.31,2
16978.0,78,39,344.33,2
15158.0,46,7,401.40000000000003,2
14622.0,185,21,320.5799999999999,0
17572.0,72,12,226.75,2
15601.0,12,408,6761.999999999999,1
14016.0,162,156,4207.969999999999,1
14709.0,16,196,4921.040000000001,1
17463.0,17,207,1859.2099999999998,1
14238.0,327,8,146.85,0
14562.0,4,418,4926.870000000001,1
17625.0,19,304,2014.64,1
16316.0,65,140,2316.69,1
15804.0,1,256,3906.6499999999996,1
17935.0,139,29,145.79,2
18045.0,46,43,178.34,2
13165.0,47,37,982.12,2
14716.0,44,41,264.19,2
16386.0,29,80,302.45,2
14714.0,25,9,79.55,2
15729.0,213,5,85.0,0
17724.0,72,40,1033.0,2
14569.0,2,12,227.39000000000001,2
16552.0,243,17,379.73,0
18116.0,68,368,1399.0299999999997,1
17126.0,153,245,968.21,1
16523.0,2,286,9332.43,1
17426.0,9,266,4661.96,1
17075.0,18,76,814.1700000000001,1
16960.0,39,101,507.04999999999995,1
15483.0,162,79,207.39000000000001,2
18009.0,236,31,247.39000000000004,0
15508.0,190,92,1000.2700000000001,1
16172.0,96,69,1140.21,1
14583.0,6,288,974.3899999999999,1
16764.0,4,700,2790.949999999999,1
14346.0,121,58,932.0200000000001,1
13032.0,53,71,1010.18,1
12827.0,6,25,430.15,2
13876.0,64,7,122.69999999999999,2
16245.0,24,88,1359.47,1
12882.0,10,13,1463.04,2
15645.0,19,52,612.01,2
18161.0,16,80,1618.69,1
16933.0,2,43,562.8700000000001,2
15986.0,31,14,168.11999999999998,2
12500.0,50,38,2072.0299999999997,1
17723.0,173,7,1201.4,0
16739.0,177,13,323.0,0
14081.0,303,150,921.6200000000001,0
17230.0,265,68,3621.46,1
15392.0,5,81,1509.9399999999998,1
14030.0,19,233,1782.19,1
12877.0,4,151,1522.3400000000001,1
15955.0,25,183,4416.259999999999,1
15018.0,39,28,428.76000000000005,2
14462.0,67,229,1961.7299999999998,1
16115.0,10,279,1660.8799999999999,1
16657.0,10,190,858.11,1
13341.0,261,41,758.9000000000001,0
17491.0,2,105,3185.7900000000004,1
14995.0,39,60,231.98000000000002,2
18183.0,228,37,632.07,0
16261.0,18,118,712.59,1
16949.0,4,56,758.39,2
12354.0,233,55,1028.5500000000002,0
14453.0,191,22,119.93,0
16824.0,16,26,460.63999999999993,2
12381.0,5,84,1485.31,1
15933.0,22,73,1102.9,1
14608.0,5,20,1785.15,2
13787.0,76,27,284.15000000000003,2
14554.0,11,202,2254.54,1
15025.0,34,67,361.96,2
14893.0,10,72,1212.9,1
15280.0,173,14,111.68,0
16690.0,73,11,208.63,2
15640.0,5,470,11884.900000000003,1
13078.0,4,349,11509.099999999999,1
13140.0,109,45,422.46999999999997,2
12359.0,58,230,4754.78,1
12477.0,23,299,13168.890000000001,1
12507.0,135,14,434.40999999999997,2
14227.0,27,175,3350.96,1
15907.0,4,216,875.62,1
15812.0,108,37,1611.3300000000002,1
15164.0,69,101,824.5800000000002,1
16008.0,24,33,478.78000000000003,2
16463.0,22,80,1413.0399999999997,1
16479.0,11,35,300.83,2
14219.0,5,7,89.94,2
15517.0,234,26,265.34999999999997,0
12915.0,149,22,363.65,2
13050.0,15,400,5774.110000000001,1
14653.0,2,233,1924.3700000000001,1
15727.0,17,299,4659.0599999999995,1
17377.0,24,404,4058.3199999999997,1
17164.0,33,143,2451.4,1
18108.0,255,17,271.0,0
14071.0,4,312,1400.4600000000003,1
15208.0,2,42,870.1199999999999,2
17069.0,29,142,2692.7500000000005,1
12936.0,18,62,1063.9,1
15787.0,27,199,931.1700000000001,1
15184.0,30,61,397.64,2
17290.0,4,95,501.49000000000007,1
12565.0,289,9,145.92,0
16625.0,275,23,333.08,0
18213.0,237,15,232.48,0
15219.0,177,9,305.75,0
16447.0,136,34,255.90999999999997,2
16462.0,74,3,136.0,2
17376.0,71,24,203.2,2
15998.0,37,501,3029.370000000001,1
17685.0,17,125,3148.99,1
16745.0,87,354,7120.219999999999,1
15408.0,265,32,234.28,0
14107.0,52,123,2703.2299999999996,1
13098.0,2,565,27242.899999999998,1
13299.0,269,5,142.5,0
15220.0,52,114,1748.9599999999998,1
17109.0,30,115,879.3900000000001,1
18241.0,10,104,2073.0899999999997,1
13731.0,220,38,610.59,0
13282.0,19,37,1132.1399999999999,2
13118.0,20,78,1172.81,1
17795.0,180,43,319.04,0
13311.0,5,25,581.62,2
13470.0,100,10,165.0,2
13860.0,2,75,1236.78,1
15533.0,20,80,771.0999999999999,1
14020.0,17,39,642.8,2
17835.0,3,59,342.24,2
17789.0,282,14,225.90000000000003,0
13631.0,100,11,3070.42,2
13030.0,12,90,695.89,1
14472.0,104,262,1784.8699999999997,1
15882.0,199,22,514.08,0
15965.0,18,111,808.8700000000001,1
15033.0,5,499,2509.33,1
16652.0,59,113,6258.45,1
13043.0,274,13,516.4200000000001,0
15381.0,269,7,282.3,0
15528.0,255,26,229.33,0
13951.0,177,38,651.6499999999999,2
12684.0,8,96,2017.23,1
16969.0,40,40,618.1300000000001,2
14647.0,202,28,236.04,0
16984.0,89,395,4373.82,1
14629.0,5,148,920.82,1
13189.0,19,21,222.60000000000002,2
13960.0,22,12,230.21999999999997,2
17133.0,16,21,2516.2400000000002,1
13431.0,68,46,1269.1000000000001,1
14139.0,47,26,415.82,2
13969.0,8,609,8709.750000000002,1
14180.0,11,219,4170.669999999999,1
16771.0,34,254,2242.6099999999997,1
16807.0,143,66,1106.5900000000001,1
12434.0,85,50,806.1400000000001,2
14696.0,5,127,2069.6099999999997,1
12757.0,16,353,3995.8299999999995,1
13365.0,34,126,2157.57,1
13831.0,17,71,1872.0500000000002,1
13835.0,26,54,817.6199999999998,2
12607.0,61,100,1562.56,1
13103.0,40,8,243.94,2
12374.0,26,31,589.03,2
14371.0,296,4,100.5,0
17460.0,95,29,622.43,2
12812.0,45,15,229.64,2
15830.0,38,39,576.0,2
13101.0,235,8,101.19,0
17920.0,5,647,3869.0299999999984,1
12947.0,144,92,1430.0100000000002,1
13090.0,9,147,8744.27,1
12971.0,4,298,10330.640000000001,1
15129.0,51,82,3326.77,1
16877.0,13,153,825.3,1
13339.0,201,52,826.22,0
17084.0,36,149,2747.9899999999993,1
15319.0,284,16,204.5,0
13242.0,113,13,270.40000000000003,2
15399.0,2,50,815.7699999999999,2
13308.0,23,53,1325.0300000000002,1
16123.0,52,16,307.78,2
12785.0,365,12,239.0,0
16689.0,76,12,370.76,2
17827.0,6,214,1987.1399999999999,1
14390.0,11,279,4591.1,1
14916.0,71,74,1253.02,1
15415.0,314,47,559.61,0
15543.0,289,28,127.86,0
16668.0,16,20,306.71999999999997,2
13570.0,244,27,239.49,0
13826.0,177,10,189.50000000000003,0
13814.0,93,55,1477.42,1
12384.0,29,25,425.27000000000004,2
18261.0,44,21,324.24,2
12579.0,79,28,386.42,2
12863.0,53,5,521.2,2
14744.0,17,25,1084.98,2
16882.0,67,39,705.1200000000001,2
16083.0,101,29,1308.5,2
16848.0,53,14,281.41999999999996,2
15066.0,54,42,893.59,2
17682.0,11,117,2458.3799999999997,1
14796.0,2,1125,7966.630000000002,1
17512.0,29,95,2073.9500000000003,1
17646.0,220,51,1008.39,0
14245.0,220,108,1693.4500000000003,1
15187.0,2,89,4697.379999999999,1
13474.0,237,62,226.83999999999997,0
16185.0,17,31,529.4100000000001,2
12360.0,53,124,2200.36,1
14364.0,109,68,3712.7900000000004,1
18193.0,166,16,243.76000000000002,0
14861.0,53,6,125.78999999999999,2
16971.0,39,39,207.21,2
17237.0,12,19,314.69,2
17297.0,18,47,127.8,2
15344.0,1,26,563.94,2
14951.0,80,18,305.21000000000004,2
14299.0,9,140,3814.0899999999992,1
12652.0,332,47,793.98,0
13265.0,54,87,1822.7600000000004,1
16297.0,269,20,301.9,0
12564.0,262,18,352.05000000000007,0
16681.0,73,44,1770.3400000000001,1
16488.0,34,23,398.65999999999997,2
16715.0,79,15,199.71999999999997,2
16934.0,55,60,906.08,1
14229.0,52,40,1547.2000000000003,1
15360.0,40,13,427.93,2
17100.0,19,65,971.74,1
15790.0,11,34,218.75,2
15712.0,10,53,1072.36,1
13220.0,79,21,819.29,2
13028.0,23,45,661.32,2
16302.0,127,11,233.22000000000003,2
17338.0,18,719,6490.419999999999,1
17213.0,41,156,2741.2799999999997,1
13569.0,18,78,321.67,2
18113.0,369,1,76.32000000000001,0
12594.0,38,114,3208.2200000000003,1
13168.0,37,126,1299.59,1
16511.0,22,159,918.3300000000002,1
15980.0,89,42,2295.1799999999994,1
12679.0,59,44,951.02,2
13630.0,6,70,1879.1399999999996,1
15068.0,47,101,544.6,1
17550.0,198,42,267.16,0
13134.0,86,98,1793.58,1
14704.0,20,388,1460.73,1
15438.0,132,25,156.57999999999998,2
14116.0,20,72,1382.7399999999998,1
12906.0,12,62,2784.13,1
16734.0,53,51,614.8599999999999,2
12452.0,17,21,350.57000000000005,2
17410.0,17,62,1176.26,1
17117.0,289,9,116.2,0
14891.0,149,33,554.38,2
13589.0,15,20,354.65000000000003,2
17538.0,26,8,92.66000000000001,2
14298.0,9,1535,46752.4,1
17961.0,22,243,1135.65,1
15713.0,144,19,356.7,2
12735.0,316,40,673.6199999999999,0
14224.0,111,108,918.9799999999999,1
17083.0,110,52,1405.7799999999997,1
14867.0,186,36,710.2800000000002,0
15121.0,51,26,416.07000000000005,2
15974.0,40,173,3423.03,1
14762.0,264,21,300.52,0
15976.0,166,96,427.64000000000004,2
17660.0,142,38,178.75,2
15306.0,65,58,1174.35,1
16793.0,58,16,243.83999999999997,2
18164.0,38,24,399.65,2
17797.0,23,111,780.43,1
17490.0,1,76,2092.32,1
17666.0,4,18,728.16,2
13226.0,274,16,108.21000000000001,0
17068.0,13,296,4552.14,1
14841.0,54,137,3291.2000000000003,1
15024.0,10,152,1636.43,1
16037.0,270,38,715.22,0
14329.0,18,256,4834.959999999999,1
17609.0,41,230,1060.04,1
14766.0,9,133,2467.61,1
18044.0,5,123,1986.9,1
18221.0,23,64,1041.61,1
17367.0,239,33,167.54999999999998,0
17159.0,22,100,1535.9999999999998,1
14401.0,5,173,3897.28,1
15582.0,25,44,682.9100000000002,2
12642.0,26,43,888.3099999999998,2
16049.0,41,297,1071.59,1
15522.0,33,55,397.86999999999995,2
13416.0,44,19,712.5,2
18176.0,359,30,476.3500000000001,0
15449.0,27,60,974.5200000000001,1
15730.0,66,70,1120.8799999999999,1
15152.0,10,270,4742.33,1
12412.0,75,58,1142.88,1
15505.0,53,94,3594.3999999999996,1
15256.0,149,6,98.45,0
16750.0,45,94,583.98,1
14196.0,107,6,335.52,2
16020.0,17,46,851.0099999999999,2
15475.0,78,29,454.11,2
17934.0,52,20,687.3000000000001,2
13638.0,16,8,122.64,2
15182.0,155,29,622.8499999999999,2
15234.0,277,12,185.96000000000004,0
14847.0,149,13,309.4,2
14799.0,52,12,151.94,2
15023.0,4,549,6379.61,1
16145.0,9,208,3689.4500000000003,1
14047.0,9,32,1308.61,1
16722.0,18,216,4584.53,1
15052.0,320,27,127.82999999999998,0
15228.0,67,123,3318.9099999999994,1
15114.0,31,196,2751.4399999999996,1
14046.0,285,12,144.75,0
15563.0,23,111,1380.28,1
14132.0,3,196,3556.3899999999994,1
13499.0,18,39,1038.63,2
15175.0,72,19,205.05999999999997,2
16366.0,19,18,327.3,2
12604.0,80,15,236.18,2
15388.0,271,10,140.54,0
17506.0,76,14,302.2,2
16931.0,6,873,4526.92,1
14667.0,11,564,9093.85,1
16367.0,38,123,782.5699999999999,1
14466.0,30,72,2272.3999999999996,1
13013.0,2,219,4810.94,1
17790.0,27,188,1947.3500000000001,1
16735.0,79,116,2247.41,1
14388.0,11,184,3207.0799999999995,1
15019.0,267,66,252.81000000000003,0
13362.0,10,165,3086.18,1
14041.0,267,21,141.40999999999997,0
13046.0,31,34,544.31,2
17162.0,29,104,1715.46,1
13203.0,10,55,822.67,1
15952.0,34,84,781.91,1
17749.0,179,34,642.62,2
15333.0,209,16,1028.56,0
16706.0,38,117,477.6000000000001,1
18158.0,10,34,453.4,2
13354.0,72,51,743.5300000000001,2
17459.0,44,110,652.5500000000001,1
13892.0,27,25,513.57,2
14538.0,65,19,388.25,2
13822.0,6,91,608.9599999999999,1
16416.0,27,70,1011.5,1
14362.0,23,36,150.35999999999999,2
13207.0,16,8,250.26000000000002,2
16385.0,61,56,554.48,2
17611.0,8,567,3961.1199999999994,1
17456.0,366,17,249.86,0
14235.0,76,79,3144.86,1
16146.0,158,29,734.1300000000001,2
17501.0,221,18,288.6,0
16618.0,32,91,2528.94,1
12674.0,39,78,1837.7600000000002,1
15599.0,27,52,761.7399999999999,2
16906.0,82,85,539.6400000000001,2
17480.0,78,29,511.82,2
18005.0,4,51,209.14000000000001,2
13419.0,64,16,221.06,2
16333.0,193,1,177.60000000000002,0
12413.0,67,35,656.15,2
16389.0,54,32,1309.47,2
13953.0,8,13,265.68,2
12713.0,1,37,794.5500000000001,2
17991.0,226,5,93.35000000000001,0
16450.0,150,11,311.92,2
17735.0,3,683,13085.83,1
14062.0,10,107,10139.65,1
15880.0,370,95,312.08000000000004,0
16326.0,6,299,3003.2699999999995,1
13911.0,58,142,2252.1099999999997,1
15834.0,71,263,1922.4,1
16940.0,53,301,3019.73,1
13357.0,258,88,593.4499999999999,0
15047.0,270,22,343.62,0
13394.0,2,146,2471.9700000000003,1
16258.0,46,134,4800.31,1
14691.0,31,71,2114.33,1
12790.0,193,20,294.92,0
18281.0,181,5,46.92,0
16572.0,128,56,973.65,1
14050.0,32,53,741.8,2
17317.0,47,7,1443.6,2
16999.0,24,23,484.82000000000005,2
17295.0,29,68,547.0,2
13717.0,33,93,1342.07,1
16372.0,34,92,355.72999999999996,2
12508.0,27,67,395.98,2
15032.0,257,48,3639.0999999999995,1
13581.0,310,10,118.0,0
15275.0,38,40,610.5799999999999,2
17680.0,24,11,184.4,2
16660.0,17,16,1267.65,2
14314.0,107,5,101.52000000000001,2
12709.0,16,202,9400.52,1
13736.0,6,182,659.4200000000001,1
17135.0,17,48,956.0499999999997,1
14311.0,243,20,310.26,0
13243.0,204,57,585.1200000000001,0
12358.0,2,17,928.0600000000001,2
14739.0,5,53,3132.8400000000006,1
12425.0,79,36,777.2,2
15300.0,65,28,496.44000000000005,2
14113.0,4,34,1840.42,1
17483.0,66,21,414.04,2
14104.0,166,16,76.69,0
18215.0,90,13,299.34000000000003,2
12386.0,338,10,401.9,0
17887.0,130,9,71.45,0
13838.0,6,165,674.8199999999999,1
12766.0,4,306,6457.630000000001,1
14659.0,9,253,2529.9300000000003,1
14040.0,41,229,3560.3199999999997,1
14541.0,59,105,1453.35,1
17486.0,262,24,396.87,0
15695.0,267,22,409.98,0
14465.0,247,123,1038.44,0
13571.0,13,333,2057.21,1
18150.0,33,37,566.5799999999999,2
18203.0,158,19,160.42,0
15120.0,134,19,302.91999999999996,2
13145.0,40,5,323.52,2
17037.0,88,75,1267.3200000000002,1
14474.0,47,28,514.36,2
13447.0,24,58,1112.49,1
17052.0,29,83,399.09,2
15009.0,13,177,1240.31,1
15822.0,4,33,885.4699999999999,2
13489.0,106,13,291.12,2
15514.0,13,162,3274.2000000000003,1
16010.0,246,79,392.3999999999999,0
13049.0,65,14,656.6800000000001,2
17619.0,313,74,214.36999999999998,0
17071.0,29,140,2429.03,1
16351.0,333,8,153.9,0
14443.0,54,92,1384.25,1
15281.0,59,138,2327.59,1
17890.0,323,91,586.89,0
12708.0,30,145,2379.1100000000006,1
16188.0,45,64,968.1799999999998,1
15376.0,41,115,1199.61,1
15172.0,9,105,1581.69,1
18120.0,215,17,111.15,0
15864.0,67,15,1173.12,2
13244.0,93,27,121.74,2
12865.0,27,89,1443.82,1
14607.0,16,66,9396.54,1
16322.0,2,35,320.28999999999996,2
17608.0,34,52,189.52,2
17219.0,32,25,114.22999999999999,2
16623.0,246,5,129.45,0
16483.0,193,18,123.39999999999999,0
13583.0,156,52,776.47,2
17701.0,253,24,417.95,0
17951.0,40,20,1008.5400000000001,2
13038.0,81,28,908.46,2
17817.0,5,32,192.67999999999998,2
16834.0,228,24,413.46,0
12717.0,152,51,786.47,2
16837.0,32,161,3126.67,1
13343.0,178,18,303.42999999999995,0
12930.0,79,25,415.8,2
16685.0,62,60,317.40000000000003,2
14765.0,30,39,254.11000000000004,2
13884.0,8,59,787.6,1
14633.0,267,20,344.90000000000003,0
15071.0,94,26,982.07,2
13466.0,185,17,307.9,0
17892.0,57,28,244.1,2
17678.0,264,16,298.11,0
17142.0,240,14,384.0,0
16893.0,367,45,145.93,0
16782.0,11,183,2267.95,1
14775.0,59,59,1005.0600000000001,1
16525.0,3,160,10327.750000000002,1
14532.0,237,63,915.9000000000001,0
15894.0,254,37,258.25,0
17621.0,22,26,1379.8999999999999,2
16549.0,11,924,4034.3,1
14336.0,17,88,1601.1100000000004,1
16444.0,47,82,636.58,1
13166.0,284,41,417.19999999999993,0
14289.0,9,47,911.26,1
12407.0,50,70,1417.1999999999998,1
13735.0,25,192,2818.7400000000002,1
17651.0,12,225,3874.0400000000004,1
17837.0,43,160,1476.43,1
12716.0,4,65,949.8100000000002,1
15276.0,67,47,128.06,2
15993.0,9,539,2771.3999999999996,1
13614.0,25,184,1380.0600000000002,1
14675.0,17,97,596.3599999999999,1
14448.0,10,20,375.3500000000001,2
12725.0,372,23,371.79999999999995,0
13345.0,288,19,339.50000000000006,0
12552.0,40,19,317.82000000000005,2
17408.0,164,2,32.65,0
16270.0,354,53,1073.44,0
12647.0,23,106,3064.02,1
13565.0,20,38,240.22,2
13870.0,3,114,2737.04,1
14730.0,2,452,1780.8399999999997,1
13548.0,97,121,668.4399999999999,1
14700.0,33,112,2195.1,1
15239.0,11,49,780.59,2
13755.0,4,311,2022.09,1
14968.0,31,36,146.69,2
16445.0,34,63,230.51000000000005,2
17498.0,76,15,235.74,2
17578.0,219,5,143.45999999999998,0
17677.0,2,296,16240.800000000003,1
13319.0,6,472,10709.949999999999,1
14684.0,26,387,1195.43,1
12464.0,11,20,855.35,2
14976.0,58,71,775.86,1
12691.0,29,27,927.8,2
13626.0,253,19,257.23,0
16225.0,45,134,1096.3200000000002,1
16644.0,178,62,833.78,2
17115.0,9,39,837.5,2
16756.0,215,13,239.39999999999998,0
16370.0,83,215,1182.1200000000003,1
12635.0,90,95,1494.86,1
15117.0,15,76,1183.13,1
14096.0,5,4902,47835.37000000009,1
13853.0,58,23,1090.14,2
15088.0,22,56,1075.0700000000002,1
14247.0,279,20,136.77,0
16619.0,264,14,226.20999999999998,0
12871.0,85,11,380.64,2
12577.0,36,144,625.88,1
17277.0,228,69,1065.3500000000001,0
12428.0,26,283,6361.04,1
16383.0,75,98,643.76,1
17849.0,219,22,326.15000000000003,0
17440.0,157,5,186.42,0
14907.0,4,160,3337.600000000001,1
13276.0,64,30,590.93,2
16485.0,78,40,355.2900000000001,2
15576.0,38,43,921.37,2
17274.0,36,25,107.82,2
17977.0,30,20,208.33999999999997,2
13068.0,11,2,344.0,2
14782.0,320,6,200.10000000000002,0
12573.0,228,28,160.54000000000002,0
15895.0,150,11,179.17,0
15782.0,10,39,2198.12,1
14732.0,9,144,2676.4199999999996,1
16873.0,5,277,6680.02,1
16926.0,372,14,230.25,0
12980.0,177,10,1435.68,0
17180.0,57,125,783.97,1
17329.0,15,33,523.11,2
16612.0,33,66,1187.6599999999999,1
13588.0,16,172,2441.6899999999996,1
16471.0,275,13,223.95000000000002,0
12456.0,45,121,2576.4800000000005,1
12792.0,257,24,344.54,0
14162.0,174,25,289.36,0
17629.0,6,114,1745.3100000000004,1
13771.0,65,119,2634.45,1
12649.0,108,27,554.03,2
15636.0,90,25,724.76,2
15105.0,19,101,2298.93,1
14152.0,76,46,610.25,2
14488.0,68,46,1064.28,1
16102.0,43,57,1842.1399999999999,1
16157.0,16,18,656.69,2
17094.0,323,14,302.0,0
15709.0,284,6,133.25,0
18129.0,244,14,112.54999999999998,0
17022.0,32,7,71.0,2
15888.0,81,11,167.74,2
16499.0,361,19,365.45000000000005,0
16153.0,50,89,1824.23,1
13824.0,33,46,1698.94,1
13113.0,1,199,10545.96,1
12852.0,295,17,311.55000000000007,0
16206.0,55,63,537.0600000000001,2
15805.0,24,294,5425.930000000001,1
13136.0,57,127,2607.6099999999997,1
17245.0,205,9,171.45,0
13075.0,130,22,919.6099999999999,2
17333.0,86,28,494.24999999999994,2
16198.0,76,14,400.68,2
17357.0,25,44,384.39000000000004,2
17566.0,9,142,869.7700000000001,1
12592.0,93,16,401.6,2
15263.0,107,12,156.51,2
13917.0,50,16,265.2,2
18067.0,41,37,396.33,2
15574.0,178,151,674.44,1
14428.0,8,136,1199.0600000000002,1
14657.0,18,126,848.2200000000001,1
17152.0,195,14,1689.4999999999998,0
17134.0,107,23,413.20000000000005,2
15083.0,257,5,88.2,0
17758.0,20,400,3385.4100000000003,1
17217.0,235,9,113.5,0
16624.0,81,47,794.6199999999999,2
15322.0,86,42,679.6800000000001,2
13681.0,18,57,827.8299999999999,1
15035.0,90,26,241.21,2
15006.0,52,125,475.11000000000007,1
13176.0,47,64,445.22999999999996,2
14904.0,3,52,807.1599999999999,2
12938.0,26,9,114.13999999999999,2
16313.0,4,16,274.15,2
15589.0,256,28,456.58000000000004,0
14885.0,132,15,765.32,2
14441.0,1,50,1696.24,1
14798.0,53,12,173.74,2
16658.0,369,8,123.24,0
18086.0,275,7,101.34,0
15885.0,94,16,349.35,2
15603.0,79,2,48.480000000000004,2
14975.0,58,11,279.94,2
15022.0,12,118,807.66,1
13790.0,5,42,330.55999999999995,2
13273.0,114,16,138.98000000000002,2
16079.0,17,20,943.9999999999999,2
14195.0,202,5,375.20000000000005,0
18121.0,150,31,653.3,2
16429.0,107,1,4.95,0
15503.0,363,66,141.04,0
17243.0,2,382,8439.52,1
17888.0,39,62,625.86,2
15687.0,9,166,2993.1,1
14133.0,130,27,569.6899999999999,2
15561.0,12,27,800.5899999999999,2
12922.0,162,28,405.38,2
15205.0,86,35,619.3399999999999,2
13278.0,41,45,539.37,2
14357.0,44,40,225.12000000000003,2
13858.0,58,11,216.17000000000002,2
17911.0,10,39,366.23,2
12988.0,293,83,505.82000000000005,0
16504.0,26,80,456.92,2
13069.0,1,413,4035.0800000000004,1
12683.0,5,332,7617.57,1
16719.0,15,196,1770.22,1
12494.0,16,71,1084.1000000000001,1
15723.0,365,38,190.7,0
12423.0,1,115,1600.4099999999999,1
12490.0,6,233,4850.8099999999995,1
18069.0,27,455,2007.91,1
13209.0,31,319,5853.15,1
16672.0,3,114,8134.94,1
17567.0,8,164,4099.4800000000005,1
14828.0,197,14,1405.1200000000001,0
16430.0,58,6,300.85,2
12426.0,195,27,491.28000000000003,0
17591.0,74,156,2201.39,1
12501.0,337,142,1981.08,0
16667.0,69,51,533.2800000000001,2
15416.0,65,191,3952.4199999999996,1
16584.0,81,27,831.0799999999998,2
15436.0,13,286,1066.29,1
17932.0,30,90,1331.57,1
13029.0,31,8,499.0,2
18101.0,12,40,222.39999999999998,2
13016.0,74,44,722.09,2
14834.0,18,67,1720.3,1
12596.0,52,24,446.90999999999997,2
12371.0,60,62,1527.9600000000003,1
17904.0,22,34,181.07,2
17503.0,3,36,549.8399999999999,2
13954.0,2,21,340.22,2
13093.0,276,159,7832.469999999999,1
15384.0,170,41,642.4099999999999,2
16510.0,373,13,248.10000000000002,0
14431.0,303,17,470.36,0
13418.0,12,298,5838.36,1
17360.0,18,125,568.2400000000001,1
18096.0,12,191,832.5700000000003,1
14592.0,36,157,555.6600000000001,1
12781.0,64,24,786.7400000000001,2
14788.0,8,30,679.44,2
14708.0,3,27,988.13,2
15318.0,4,29,289.82000000000005,2
17824.0,52,12,256.64,2
16210.0,2,111,6113.18,1
16327.0,15,317,3820.2699999999995,1
15547.0,8,681,4645.44,1
17596.0,24,256,2474.68,1
14527.0,3,946,8066.290000000004,1
13267.0,3,211,4521.489999999999,1
12451.0,11,340,8722.37,1
14769.0,3,1050,10113.99,1
13975.0,32,327,2458.42,1
13199.0,4,104,7398.28,1
16398.0,155,76,1517.3,1
13637.0,53,99,804.2999999999998,1
18102.0,2,266,66370.00000000001,1
17960.0,172,26,73.78000000000002,0
12697.0,29,38,757.5899999999998,2
16438.0,6,129,796.07,1
15977.0,18,63,981.62,1
13227.0,202,9,257.7,0
14259.0,142,5,120.0,0
18075.0,24,139,2582.3600000000006,1
14871.0,4,93,501.28000000000003,1
15605.0,37,66,1178.2800000000002,1
17869.0,108,36,344.37999999999994,2
14754.0,45,41,638.05,2
12951.0,9,62,1047.12,1
15059.0,41,232,1280.39,1
18061.0,22,44,1706.13,1
14503.0,4,163,3511.36,1
13510.0,2,115,1791.56,1
14117.0,144,3,90.0,0
14076.0,130,43,101.72,2
17957.0,67,28,101.59,2
17256.0,108,16,240.0,2
16114.0,171,8,135.75,0
14962.0,271,5,126.7,0
13132.0,262,3,77.3,0
13778.0,104,9,178.70000000000002,2
18055.0,8,353,6607.74,1
13187.0,338,37,236.01999999999998,0
14737.0,4,17,1164.55,2
18125.0,30,192,1131.75,1
14404.0,34,97,1423.59,1
13901.0,73,143,2748.67,1
13141.0,85,134,2386.2500000000005,1
17966.0,152,61,594.43,2
15062.0,72,55,969.2400000000002,1
16693.0,69,58,457.9100000000001,2
14356.0,80,33,701.2300000000001,2
13810.0,29,31,725.81,2
13739.0,19,3,216.9,2
13780.0,8,55,257.26,2
16384.0,90,33,584.5,2
13669.0,51,8,213.75,2
16213.0,79,6,159.0,2
17096.0,16,48,1022.1300000000001,1
17286.0,22,44,151.37,2
12641.0,116,9,145.9,2
12744.0,57,210,8610.89,1
16791.0,30,313,1704.64,1
15443.0,2,368,3128.8399999999997,1
12878.0,237,47,854.9900000000001,0
16775.0,11,152,1621.3299999999997,1
17042.0,3,96,1032.0200000000002,1
17058.0,82,62,1179.8899999999999,1
14407.0,108,66,1979.26,1
17731.0,80,61,1087.5600000000002,1
14323.0,115,36,605.0600000000001,2
16723.0,108,39,387.61,2
17564.0,25,49,454.01,2
13704.0,6,128,2260.27,1
17350.0,9,69,1276.57,1
17383.0,5,49,193.39000000000001,2
14479.0,254,18,316.25,0
12759.0,53,89,1343.6399999999999,1
17711.0,11,22,380.53999999999996,2
12733.0,235,22,383.95000000000005,0
16535.0,6,31,593.75,2
12415.0,25,503,67004.37,1
14932.0,366,16,313.53,0
17786.0,86,68,266.85,2
14156.0,10,1230,70376.01999999999,1
13800.0,310,32,526.4200000000001,0
18225.0,4,267,5482.16,1
15632.0,16,163,3257.04,1
15990.0,45,52,792.11,2
16180.0,101,162,10254.18,1
